0,1,2,3,4,5,6
716,艺术学,基于AIGC技术的唐墓壁画虚拟修复路径及应用研究,规划基金项目,24YJA760030,关瑛,陕西科技大学
717,艺术学,陕甘青黄河彩陶纹饰谱系整理与数据库构建研究,规划基金项目,24YJA760061,李晶,陕西科技大学
718,艺术学,丝绸之路沿线老字号品牌设计史料整理研究,规划基金项目,24YJA760145,赵敏婷,陕西科技大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
719,艺术学,"青藏高寒区传统聚落空间形态图谱构建与当代因应策略
研究",青年基金项目,24YJC760025,房琳栋,陕西科技大学
720,艺术学,丝路沿线汉唐砚文献整理与研究,规划基金项目,24YJA760051,江锦世,陕西师范大学
721,艺术学,西北地区新出土唐代署书人墓志书法研究,青年基金项目,24YJC760051,金鑫,陕西师范大学
722,艺术学,"基于口述史料的新中国纪录片生产实践研究（1949-
2024）",青年基金项目,24YJC760185,赵甜,陕西师范大学
723,艺术学,陕甘苏区题材音乐的红色叙事与当代传承研究,规划基金项目,24YJA760074,刘永昌,陕西学前师范学院
724,艺术学,文明互鉴视域下的清宫《兽谱》研究,青年基金项目,24YJC760032,官栋訢,汕头大学
725,艺术学,20世纪上半叶中国现实主义绘画中的大众形象研究,青年基金项目,24YJC760135,温平,汕头大学
726,艺术学,现代上海电影编剧群体研究（1905-1949）,青年基金项目,24YJC760072,林晓琳,"上海出版印刷高等专
科学校"
727,艺术学,"新时期以来海外中国美术展览的传播价值研究（1978-
2023）",青年基金项目,24YJC760013,陈思学,上海大学
728,艺术学,秦汉时期四川盆地漆工艺研究,青年基金项目,24YJC760034,韩婧,上海大学
729,艺术学,晚清至今茧绸传统技艺海外史料挖掘与研究,青年基金项目,24YJC760108,宋天颐,上海大学
730,艺术学,"上海艺术展览的时空变迁与叙事转向研究（1907-
1950）",青年基金项目,24YJC760059,李佳一,上海工程技术大学
731,艺术学,中国古代后妃首服形制变迁研究,青年基金项目,24YJC760148,闫兰兰,上海工程技术大学
732,艺术学,中国玄幻动画的文化符号叙事与国际传播效果研究,青年基金项目,24YJC760099,钱烨夫,上海交通大学
733,艺术学,“家空间”概念导向下的适老化环境设计策略研究,青年基金项目,24YJC760177,张子琪,上海交通大学
734,艺术学,战国简牍书法研究,青年基金项目,24YJC760028,葛复昌,上海师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
735,艺术学,国产中小成本电影高质量发展研究,规划基金项目,24YJA760080,聂伟,上海戏剧学院
736,艺术学,潮汕英歌舞脸谱艺术谱系研究,规划基金项目,24YJA760107,吴昆,深圳大学
737,艺术学,适老化智能座舱设计评价方法研究,青年基金项目,24YJC760014,陈昕,深圳大学
738,艺术学,中国古代雕塑“东方性”造型语言理论及当代转化研究,青年基金项目,24YJC760074,刘泠杉,深圳大学
739,艺术学,"中华民族共同体视阈下台湾青少年对大陆动画的文化认
同研究",青年基金项目,24YJC760137,吴浚,深圳大学
740,艺术学,"河洛文化中的造物伦理思想在新时代可持续设计中的传
承与创新",青年基金项目,24YJC760191,朱河,"深圳信息职业技术学
院"
741,艺术学,"中国当代喜剧电影的类型衍化及文化研究（1979-
2024）",青年基金项目,24YJC760121,王萌,深圳职业技术大学
742,艺术学,"整体风貌保护下西江千户苗寨景区传统建筑的当代传承
发展研究",青年基金项目,24YJC760141,谢少亮,深圳职业技术大学
743,艺术学,人工智能生成式电影的著作权保护机制研究,青年基金项目,24YJC760182,赵璐,深圳职业技术大学
744,艺术学,中国哈萨克族民歌境外田野挖掘及流变,规划基金项目,24YJA760129,张宝国,沈阳师范大学
745,艺术学,东北锡伯族传统歌舞历史流变研究,青年基金项目,24YJC760125,王伟奇,沈阳师范大学
746,艺术学,中国艺术歌曲演唱理论构建研究,规划基金项目,24YJA760040,胡东冶,沈阳音乐学院
747,艺术学,辽东鼓乐历史变迁研究,规划基金项目,24YJA760058,李放,沈阳音乐学院
748,艺术学,明清徽州聚落街巷脉络形态特征研究,规划基金项目,24YJA760025,高力强,石家庄铁道大学
749,艺术学,基于多感官体验的南岭走廊乡村博物馆数字传播研究,规划基金项目,24YJA760127,岳继平,"首都师范大学科德学
院"
750,艺术学,斯坦尼斯拉夫斯基体系表导演理论与实践中国化研究,青年基金项目,24YJC760036,韩涛,四川电影电视学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
751,艺术学,新时代家庭伦理电影的道德叙事研究,青年基金项目,24YJC760050,蒋峰,四川电影电视学院
752,艺术学,藏彝走廊“南彝”区域传统舞蹈的文化共享研究,青年基金项目,24YJC760167,张乐乐,四川电影电视学院
753,艺术学,川渝中小石窟价值阐释与保护利用研究,青年基金项目,24YJC760144,徐琪歆,四川美术学院
754,艺术学,中国环境设计专业的“共同体”话语体系建设研究,自筹经费项目,24YJE760003,杨叶秋,四川美术学院
755,艺术学,基于认知机理与行为效率的精密分析仪器界面设计研究,青年基金项目,24YJC760092,马艳阳,四川农业大学
756,艺术学,隋唐五代乐舞图像的美学研究,规划基金项目,24YJA760120,杨莹,四川师范大学
757,艺术学,3D人脸表情动画生成技术与声乐演唱正音训练融合研究,青年基金项目,24YJC760187,赵银美,四川师范大学
758,艺术学,甘孜炉霍藏族山歌民间艺人口述史调查研究,青年基金项目,24YJC760029,龚小净,四川文化艺术学院
759,艺术学,宋代琴僧北磵居简研究,青年基金项目,24YJC760081,刘弋枫,四川音乐学院
760,艺术学,藏彝走廊视野下的当代音乐创作研究,青年基金项目,24YJC760189,周姝,四川音乐学院
761,艺术学,明代苏州文氏家族书法篆刻研究,青年基金项目,24YJC760005,蔡春旭,苏州大学
762,艺术学,数字技术视域下昆曲戏衣的系统复原研究,青年基金项目,24YJC760042,胡小燕,苏州大学
763,艺术学,山西沁县南涅水北朝石刻造像塔研究,青年基金项目,24YJC760133,卫恒先,太原理工大学
764,艺术学,梅兰芳戏曲教育思想研究,规划基金项目,24YJA760071,刘江元,泰州学院
765,艺术学,大运河城乡历史文化聚落空间网络机理保护规划研究,规划基金项目,24YJA760101,王薇,天津工业大学
766,艺术学,中国古代城镇题材绘画中的植物景观研究,青年基金项目,24YJC760008,陈冰晶,天津理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
767,艺术学,中国油画写意精神的当代实践理论研究,规划基金项目,24YJA760021,范晓楠,天津美术学院
768,艺术学,跨文化主义范式下的19世纪中法艺术交流研究,青年基金项目,24YJC760150,杨冰莹,天津美术学院
769,艺术学,设计赋能下天津城市历史文化遗产活化与创新研究,规划基金项目,24YJA760049,贾潍,天津师范大学
770,艺术学,中国古代舞蹈教育研究,规划基金项目,24YJA760121,杨云,天津师范大学
771,艺术学,百年天津西洋弦乐传播与发展史研究,规划基金项目,24YJA760124,叶紫,天津师范大学
772,艺术学,"“人民城市”视角下旧城街道空间品质提升的协同设计
策略研究",青年基金项目,24YJC760056,雷亚伦,同济大学
773,艺术学,“系统论”视域下人工智能艺术的美学价值问题研究,青年基金项目,24YJC760171,张艳,同济大学
774,艺术学,山东宣卷仪式音乐研究,青年基金项目,24YJC760048,贾增辉,潍坊理工学院
775,艺术学,胶东大鼓文献资料研究,规划基金项目,24YJA760077,马新涛,潍坊学院
776,艺术学,南戏曲牌在地方戏曲中的遗存,青年基金项目,24YJC760184,赵天骄,温州大学
777,艺术学,中国艺术美学“道—象”论的现代诠释,规划基金项目,24YJA760005,陈火青,梧州学院
778,艺术学,17世纪迄今中国传统服饰文化在法国的传播及影响研究,青年基金项目,24YJC760024,范舒扬,武汉大学
779,艺术学,战国楚墓遣册中的纺织服饰名物研究,规划基金项目,24YJA760056,李斌,武汉纺织大学
780,艺术学,"多维视域下运动功能服装的人本化创新设计范式构建与
实践优化",青年基金项目,24YJC760018,程哲,武汉纺织大学
781,艺术学,20世纪专业二胡艺术研究,青年基金项目,24YJC760082,刘媛蕙,武汉音乐学院
782,艺术学,日本正仓院唐代染织精品纹样考辨及修复研究,规划基金项目,24YJA760095,王欢,西安工程大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
783,艺术学,民族交融视域下唐代四夷乐舞伎服饰形象研究,规划基金项目,24YJA760100,王婷,西安工程大学
784,艺术学,当代中国艺术品拍卖业口述史研究,规划基金项目,24YJA760152,祝捷,西安工程大学
785,艺术学,《宋画全集》中古代服饰文化基因研究,青年基金项目,24YJC760094,梅杨姿,西安工程大学
786,艺术学,明清时期陕西古地图资料集成与数字活化研究,青年基金项目,24YJC760020,董琪,西安交通大学
787,艺术学,唐五代行草书碑刻书法研究及数据库建设,青年基金项目,24YJC760104,尚磊明,西安交通大学
788,艺术学,日常生活视角下西安城市“小街坊”更新设计研究,规划基金项目,24YJA760057,李晨,西安科技大学
789,艺术学,新时代秦筝艺术发展及谱系研究,青年基金项目,24YJC760041,胡冰,西安理工大学
790,艺术学,青藏东部岩画图像整理及其与周边地区的艺术交流研究,规划基金项目,24YJA760029,苟爱萍,西安美术学院
791,艺术学,方言电影的表意实践与文化认同研究,青年基金项目,24YJC760063,李玲玲,西安外国语大学
792,艺术学,唐代入华胡人社会生活研究,青年基金项目,24YJC760084,卢静,西安外事学院
793,艺术学,汉唐音乐考古发现的比较研究,青年基金项目,24YJC760046,霍嘉西,西安音乐学院
794,艺术学,音乐思想史视域下的《乐记》文本研究,青年基金项目,24YJC760166,张俊杰,西北大学
795,艺术学,当代中国交响音乐中的敦煌叙事转化及其国际传播研究,青年基金项目,24YJC760174,张兆麟,西北民族大学
796,艺术学,秦岭古道文化遗产廊道构建与活化利用研究,青年基金项目,24YJC760061,李侃侃,西北农林科技大学
797,艺术学,河西走廊晚期石窟服饰谱系与中国多民族国家认同研究,规划基金项目,24YJA760027,高彦,西北师范大学
798,艺术学,黄河流域彩陶图式流变与美学品格研究,青年基金项目,24YJC760086,芦珊,西北师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
799,艺术学,近现代海外视野中的中国设计样貌及成因分析,规划基金项目,24YJA760108,武月琴,西华大学
800,艺术学,"面向信息可供性和信任提升的列车乘客界面视觉表意机
制研究",青年基金项目,24YJC760038,何思俊,西华大学
801,艺术学,近代中国平民教育与中国早期动画的媒介性研究,规划基金项目,24YJA760028,龚念,西南大学
802,艺术学,近代音乐类辞书的输入、接受与编纂研究,规划基金项目,24YJA760146,赵庆文,西南大学
803,艺术学,"精神生活共同富裕视域下“村歌”的在地化实践与文化
认同建构研究",青年基金项目,24YJC760149,颜芬,西南大学
804,艺术学,“伦理转向”视域下的触感美学研究,青年基金项目,24YJC760165,张荆芳,西南大学
805,艺术学,AIGC虚拟数字人改善独居老人孤独感的情感化设计研究,青年基金项目,24YJC760054,景春晖,西南交通大学
806,艺术学,滇藏区风土民居装饰彩画图谱构建及设计应用研究,规划基金项目,24YJA760126,袁哲,西南林业大学
807,艺术学,中国近代建筑展览会研究与国家话语建构,青年基金项目,24YJC760142,邢鹏飞,西南民族大学
