0,1,2,3,4,5,6
1383,管理学,"共同承担还是轮流坐庄——共享领导的类型与效应差异
研究",青年基金项目,20YJC630047,季浩,宁波大学
1384,管理学,"基于用户视角的颠覆性技术创新市场扩散过程及机理研
究",青年基金项目,20YJC630218,张文瑶,齐鲁工业大学
1385,管理学,"员工违反信息安全制度行为意向的形成机理与控制策略
研究",青年基金项目,20YJC630003,陈昊,青岛大学
1386,管理学,"人工智能视域下考虑受灾群体特征的震灾应急物资需求
预测研究",青年基金项目,20YJC630243,朱晓鑫,青岛理工大学
1387,管理学,公众电子政务使用行为干预机制研究：基于实验方法,青年基金项目,20YJC630066,李文娟,清华大学
1388,管理学,"应急管理新体制下灾害风险跨部门协同治理机制研究
——基于网络视角",青年基金项目,20YJC630126,孙典,清华大学
1389,管理学,"公众地震灾害认知与减灾意愿的宗教文化建构及其政策
意蕴研究",青年基金项目,20YJC630128,孙磊,清华大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1390,管理学,多源异质环境下网络安全态势感知与防护对策研究,青年基金项目,20YJC630196,余高锋,三明学院
1391,管理学,"利益博弈视角下的股权激励模式选择研究：影响因素与
经济后果",青年基金项目,20YJC630120,石宁,山东财经大学
1392,管理学,"全球贸易摩擦背景下跨国企业的运营中断风险管控与应
对策略研究",青年基金项目,20YJC630178,薛克雷,山东财经大学
1393,管理学,时间型领导对创造力的多层次及双刃剑效应研究,青年基金项目,20YJC630103,门成昊,山东大学
1394,管理学,中小企业产能分享交易机制与动态均衡策略研究,青年基金项目,20YJC630166,谢磊,山东大学
1395,管理学,"虚拟产业集群的网络模型构建与“重要节点-关键链路”
识别研究",青年基金项目,20YJC630164,肖雯雯,山东建筑大学
1396,管理学,"损失厌恶与社会互动视角下的农户宅基地退出补偿决策
机制研究",青年基金项目,20YJC630110,彭山桂,山东师范大学
1397,管理学,"政府补贴政策下收益——风险机制对医养结合养老服务
公私合作治理的影响研究",青年基金项目,20YJC630088,刘瑞莲,山西财经大学
1398,管理学,"山西矿区生态占用赤字的负外部效应测度与补偿机制研
究",青年基金项目,20YJC630052,蒋毓琪,山西大同大学
1399,管理学,"员工建设性越轨行为的内涵、诱因与结果：多层次视角
的追踪研究",青年基金项目,20YJC630152,王艳子,山西大学
1400,管理学,资源型城市转型高质量发展的代谢特征及驱动机制研究,青年基金项目,20YJC630032,郭晓佳,山西师范大学
1401,管理学,"考虑群组成员间偏好冲突与社会影响的组推荐方法及其
应用研究",青年基金项目,20YJC630189,杨娜,陕西师范大学
1402,管理学,粤港澳大湾区海洋产业协同创新机制探索与实证研究,青年基金项目,20YJC630184,杨程玲,汕头大学
1403,管理学,"面向可持续发展的国际PPP项目治理研究——基于制度逻
辑的视角",青年基金项目,20YJC630099,马汉阳,上海大学
1404,管理学,"资本市场改革、信息溢出与金融风险缓释研究——基于
卖空渐进式扩容的视角",青年基金项目,20YJC630177,宣扬,"上海对外经贸大
学"
1405,管理学,"面向智慧城市的人员疏散系统多范式建模及协同决策辅
助机制研究",青年基金项目,20YJC630150,王岩红,"上海工程技术大
学"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1406,管理学,考虑能耗的机器人制造单元多目标优化调度方法研究,青年基金项目,20YJC630155,王翥,上海海事大学
1407,管理学,新电改背景下可再生能源电力的并网定价机制研究,青年基金项目,20YJC630215,张为四,上海海事大学
1408,管理学,外卖食品安全风险的治理研究：公私协同的视角,青年基金项目,20YJC630033,韩广华,上海交通大学
1409,管理学,人工智能“专家-公众”社会风险感知差异与沟通研究,青年基金项目,20YJC630114,秦川申,上海交通大学
1410,管理学,"大病医疗慈善救助分级体系的构建和其资源配置效用研
究：以肿瘤患者为例",青年基金项目,20YJC630136,田园,上海交通大学
1411,管理学,复合驱动视角下跨界整合式颠覆性创新机理研究,青年基金项目,20YJC630238,周洋,上海理工大学
1412,管理学,基于B2B现货市场的易逝品预售定价研究,青年基金项目,20YJC630100,马珊珊,"上海立信会计金
融学院"
1413,管理学,"团队学习视角下高管团队知识隐藏行为研究：前因、测
量及效能",青年基金项目,20YJC630117,荣鹏飞,上海师范大学
1414,管理学,"技术创新与混合所有制双重约束下国企经理人激励契约
研究",青年基金项目,20YJC630107,牛晓琴,"上海应用技术大
学"
1415,管理学,"中美经贸摩擦背景下海外研发对母公司创新能力的影响
及其内在机制研究",青年基金项目,20YJC630172,徐晨,"上海应用技术大
学"
1416,管理学,"基于大数据视角的电子商务虚假交易用户行为特征与识
别机制研究",青年基金项目,20YJC630092,罗素媛,深圳大学
1417,管理学,"产能共享机制下存在瓶颈漂移现象的Seru生产系统资源
优化配置研究",青年基金项目,20YJC630157,吴浪,深圳大学
1418,管理学,"创业生态系统视角下流动人口对城市创业的影响机制研
究",青年基金项目,20YJC630167,谢玲敏,深圳大学
1419,管理学,"基于多种产品的零售商混合渠道供应链竞争与协同问题
研究",青年基金项目,20YJC630226,赵亚萍,深圳大学
1420,管理学,"基于在线评论数据挖掘的旅游产品族设计方法与应用研
究",青年基金项目,20YJC630195,于超,沈阳工业大学
1421,管理学,"移动端购物网站界面设计、认知负荷及用户情感体验关
系研究",青年基金项目,20YJC630079,刘畅,"沈阳航空航天大
学"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1422,管理学,"基于风险偏好的双渠道闭环供应链碳减排与回收决策研
究",青年基金项目,20YJC630094,骆瑞玲,石河子大学
1423,管理学,"人工智能对消费者决策影响的研究：内在机制、边界条
件与干预策略",青年基金项目,20YJC630053,靳菲,四川大学
1424,管理学,在线虚假评论的干预机制研究：基于发布动机的视角,青年基金项目,20YJC630159,吴鹏昆,四川大学
1425,管理学,"不确定环境下旅游目的地负面事件的影响及其应对策略
研究",青年基金项目,20YJC630074,梁佳,四川农业大学
1426,管理学,"混合所有制对企业技术创新的影响研究——基于经理人
激励视角的理论、实证检验与应用",青年基金项目,20YJC630200,袁晓星,四川农业大学
1427,管理学,"面向混合功能开发的城市存量土地再利用研究：理论认
知、实证测度与政策路径",青年基金项目,20YJC630227,郑红玉,苏州大学
1428,管理学,商业保险支持下订单农业供应链融资创新机制研究,青年基金项目,20YJC630148,王文利,太原科技大学
1429,管理学,"债券契约条款对大股东利益侵占行为的治理作用和路径
研究",青年基金项目,20YJC630030,郭瑾,天津财经大学
1430,管理学,考虑消费者策略性行为的企业间产品创新竞合策略研究,青年基金项目,20YJC630037,侯棚文,天津财经大学
1431,管理学,京津冀养老服务商业生态构建：新创企业发展模式研究,青年基金项目,20YJC630169,谢昀雅,天津财经大学
1432,管理学,"公共服务视角下政府数据开放（OGD）的发展困境及其对
策研究",青年基金项目,20YJC630044,胡业飞,天津大学
1433,管理学,"价值链视角下制造业柔性生产与企业成长的互动影响：
机制、路径和对策研究",青年基金项目,20YJC630244,朱学昌,天津理工大学
1434,管理学,"创新驱动情境下新员工悖论内涵结构、动态演化及领导
干预策略研究",青年基金项目,20YJC630042,胡文安,同济大学
1435,管理学,亲组织不道德行为的“烂苹果”效应及治理对策研究,青年基金项目,20YJC630221,张韫,梧州学院
1436,管理学,"国家文化资产的开发与应用：中国元素的价值观表征结
构与中国品牌价值增值机制研究",青年基金项目,20YJC630045,黄海洋,五邑大学
1437,管理学,"“一带一路”背景下中欧班列货运定价与政府补贴优化
研究",青年基金项目,20YJC630018,杜丽敬,武汉理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1438,管理学,大数据环境下港口岸电系统预测维护策略研究,青年基金项目,20YJC630096,吕雅琼,武汉理工大学
1439,管理学,城镇防汛应急物资公私协同储备与调度研究,青年基金项目,20YJC630154,王喆,武汉理工大学
1440,管理学,"城市更新背景下安置居民的福利变化测度与驱动-诱导机
制研究",青年基金项目,20YJC630239,周玉琳,"西安建筑科技大
学"
1441,管理学,"城乡土地发展权交易的治理结构选择研究：制度成本与
政策绩效",青年基金项目,20YJC630119,石琛,西安交通大学
1442,管理学,省际视角下中国煤炭产能动态优化机理与政策研究,青年基金项目,20YJC630190,杨晴,西安科技大学
1443,管理学,"解构跨界集成困境：分裂断层作用下产学研合作创新网
络子群演化研究",青年基金项目,20YJC630010,成泷,西安邮电大学
1444,管理学,"数字化转型与用户参与“双轮驱动”下工业企业迭代式
自主创新的运行机制及升级路径研究",青年基金项目,20YJC630086,刘启雷,西安邮电大学
1445,管理学,空间分布、关联交易对会计透明度影响研究,青年基金项目,20YJC630098,马晨,西北大学
1446,管理学,"共享经济视域下平台企业经营互补业务的战略选择与理
论机制研究",青年基金项目,20YJC630017,杜华勇,西华师范大学
1447,管理学,"规模控制、环保投入与中国“三区十群”城市工业大气
污染物减排研究",青年基金项目,20YJC630104,苗壮,西南财经大学
1448,管理学,"股权众筹领投人背书影响机理研究：基于来源可信度及
意义传递理论",青年基金项目,20YJC630146,王涛,西南财经大学
1449,管理学,基于动态三支决策的金融风险识别方法研究,青年基金项目,20YJC630191,杨新,西南财经大学
